Region,Zone,Woreda,Kebele
Tigray,South Tigray,Ambalage,Adei Sheou
Tigray,South Tigray,Ambalage,Abinet
Tigray,South Tigray,Ambalage,Seret
Tigray,South Tigray,Ambalage,dejen
Tigray,South Tigray,Ambalage,Tehiliweyane
Tigray,South Tigray,Ambalage,betimera
Tigray,South Tigray,Ambalage,keyihitehili
Tigray,South Tigray,Ambalage,Fana
Tigray,South Tigray,Ambalage,Semiret
Tigray,South Tigray,Ambalage,Amedewuha
Tigray,South Tigray,Ambalage,Kilima
Tigray,South Tigray,Ambalage,Mayilihal
Tigray,South Tigray,Ambalage,Abeda
Tigray,South Tigray,Ambalage,Tehia
Tigray,South Tigray,Ambalage,Atesla
Tigray,South Tigray,Ambalage,Ayiba
Tigray,South Tigray,Ambalage,Sesat
Tigray,South Tigray,Endamehone,Meswaet Town
Tigray,South Tigray,Endamehone,Kereya Kanfa
Tigray,South Tigray,Endamehone,embahasti
Tigray,South Tigray,Endamehone,Hezeba T/ Haymanot
Tigray,South Tigray,Endamehone,Shemtagesawsa
Tigray,South Tigray,Endamehone,Senay
Tigray,South Tigray,Endamehone,Duum
Tigray,South Tigray,Endamehone,Nikah
Tigray,South Tigray,Endamehone,Arenna
Tigray,South Tigray,Endamehone,Jema
Tigray,South Tigray,Endamehone,Semret
Tigray,South Tigray,Endamehone,Mehan
Tigray,South Tigray,Endamehone,Tach Haya
Tigray,South Tigray,Endamehone,Tsebet
Tigray,South Tigray,Rya Azebo,Mehoni Town
Tigray,South Tigray,Rya Azebo,Chercher Town
Tigray,South Tigray,Rya Azebo,Ebo
Tigray,South Tigray,Rya Azebo,Hawulti
Tigray,South Tigray,Rya Azebo,Mechara
Tigray,South Tigray,Rya Azebo,Tsigawargiba
Tigray,South Tigray,Rya Azebo,Genete
Tigray,South Tigray,Rya Azebo,Kara Adishu
Tigray,South Tigray,Rya Azebo,Wera Baye
Tigray,South Tigray,Rya Azebo,Heda Alga
Tigray,South Tigray,Rya Azebo,Corme
Tigray,South Tigray,Rya Azebo,Maru
Tigray,South Tigray,Rya Azebo,Baleulaga
Tigray,South Tigray,Rya Azebo,Hadiqingi
Tigray,South Tigray,Rya Azebo,Hadiqingi
Tigray,South Tigray,Alamata,WAJA TEMUGA TOWN
Tigray,South Tigray,Alamata,LAELAY DAYO
Tigray,South Tigray,Alamata,TAO
Tigray,South Tigray,Alamata,GEREJALE
Tigray,South Tigray,Alamata,HULEGIZE LEMELEM
Tigray,South Tigray,Alamata,SELAM BEQALESI
Tigray,South Tigray,Alamata,LEMEAT
Tigray,South Tigray,Alamata,SELEN WEHA
Tigray,South Tigray,Alamata,TEMUGA
Tigray,South Tigray,Alamata,TSETSERA
Tigray,South Tigray,Alamata,MEREWA
Tigray,South Tigray,Maychew Town,Maychew Town
Tigray,South Tigray,Korem Town,Korem Town
Tigray,South Tigray,Alamata Town,Alamata Town
Tigray,South Tigray,Enderta,Mahibere Genet
Tigray,South Tigray,Enderta,Maye Aleme
Tigray,South Tigray,Enderta,Mareyame Dahane
Tigray,South Tigray,Enderta,Falage Mayati
Tigray,South Tigray,Enderta,Masobo
Tigray,South Tigray,Enderta,Darega Ajeni
Tigray,South Tigray,Enderta,Arato
Tigray,South Tigray,Enderta,Hebite
Tigray,South Tigray,Enderta,Debiri
Tigray,South Tigray,Enderta,Mayei Anibrsa
Tigray,South Tigray,Enderta,Mayi Genete
Tigray,South Tigray,Enderta,Chelekoti
Tigray,South Tigray,Enderta,Didiba
Tigray,South Tigray,Enderta,Felege Salame
Tigray,South Tigray,Enderta,Maye Tsedo
Tigray,South Tigray,Enderta,Lemele
Tigray,South Tigray,Enderta,Mesarete
Tigray,South Tigray,Ofla,Denka Ashena
Tigray,South Tigray,Ofla,Semeret
Tigray,South Tigray,Ofla,Selam Bekelisi
Tigray,South Tigray,Ofla,Stelgo
Tigray,South Tigray,Ofla,Hegumberda
Tigray,South Tigray,Ofla,Menkere
Tigray,South Tigray,Ofla,Adi Golo
Tigray,South Tigray,Ofla,Adisham Bereket
Tigray,South Tigray,Ofla,Sasela
Tigray,South Tigray,Ofla,Dara bekeda
Tigray,South Tigray,Ofla,Zata
Tigray,South Tigray,Ofla,Fala
Tigray,South Tigray,Ofla,Fekere Wolda
Tigray,South Tigray,Ofla,Hayalo
Tigray,South Tigray,Ofla,Wenberet
Tigray,South Tigray,Ofla,kidana
Tigray,South Tigray,Ofla,Lat
Tigray,South Tigray,Ofla,Guara
Tigray,Western Tigray,Qafta Humera,AdebayeTown
Tigray,Western Tigray,Qafta Humera,Biher Town
Tigray,Western Tigray,Qafta Humera,May Cadera Town
Tigray,Western Tigray,Qafta Humera,Bereket
Tigray,Western Tigray,Qafta Humera,Centeral
Tigray,Western Tigray,Qafta Humera,Rawoyan
Tigray,Western Tigray,Qafta Humera,Helet Coka
Tigray,Western Tigray,Qafta Humera,Hagere Selam
Tigray,Western Tigray,Qafta Humera,Wohedet
Tigray,Western Tigray,Qafta Humera,May Woyeni
Tigray,Western Tigray,Qafta Humera,Kunama Adi Goshe
Tigray,Western Tigray,Qafta Humera,Habesha Adi Goshu
Tigray,Western Tigray,Qafta Humera,Sola
Tigray,Western Tigray,Qafta Humera,Adi Hiredi
Tigray,Western Tigray,Qafta Humera,Adi Stester
Tigray,Western Tigray,Qafta Humera,Terkan
Tigray,Western Tigray,Qafta Humera,Ayedola
Tigray,Western Tigray,Qafta Humera,Shegelele
Tigray,Western Tigray,Qafta Humera,Ruwasa
Tigray,Western Tigray,Qafta Humera,Erop
Tigray,Western Tigray,Qafta Humera,Adebaye Geter
Tigray,Western Tigray,Qafta Humera,Biher Geter
Tigray,Western Tigray,Qafta Humera,May Cadera Geter
Tigray,Western Tigray,Qafta Humera,Nuguara Ersha
Tigray,Western Tigray,Qafta Humera,Nuguara Ersha
Tigray,Western Tigray,Qafta Humera,Banat Ersha
Tigray,Western Tigray,Welqayet,Mezega Town
Tigray,Western Tigray,Welqayet,Adi Remets Town
Tigray,Western Tigray,Welqayet,Kuleta
Tigray,Western Tigray,Welqayet,Tsebre
Tigray,Western Tigray,Welqayet,Maygaba
Tigray,Western Tigray,Welqayet,Maycheho
Tigray,Western Tigray,Welqayet,Desasa Kekahe
Tigray,Western Tigray,Welqayet,Laelaye Mayhumer
Tigray,Western Tigray,Welqayet,Sherela
Tigray,Western Tigray,Welqayet,Wefargef
Tigray,Western Tigray,Welqayet,Belaba
Tigray,Western Tigray,Welqayet,Adigaba
Tigray,Western Tigray,Welqayet,Awerke
Tigray,Western Tigray,Welqayet,Selasa Ayena
Tigray,Western Tigray,Welqayet,Awera
Tigray,Western Tigray,Welqayet,Shekuda
Tigray,Western Tigray,Welqayet,Dejena
Tigray,Western Tigray,Welqayet,Medera Weyzero
Tigray,Western Tigray,Welqayet,Debremariyam
Tigray,Western Tigray,Welqayet,Mado Temket
Tigray,Western Tigray,Tsegede,Ketema Nigus Town
Tigray,Western Tigray,Tsegede,Danisha Town
Tigray,Western Tigray,Tsegede,Werie
Tigray,Western Tigray,Tsegede,Hadishi Adi
Tigray,Western Tigray,Tsegede,Emba Genet
Tigray,Western Tigray,Tsegede,Lekatit
Tigray,Western Tigray,Tsegede,Ruba Lomin
Tigray,Western Tigray,Tsegede,Dedebit
Tigray,Western Tigray,Tsegede,Zuriya Danisha
Tigray,Western Tigray,Tsegede,Alula
Tigray,Western Tigray,Tsegede,Lemlem
Tigray,Western Tigray,Tsegede,Mayidele
Tigray,Western Tigray,Tsegede,Hayalom
Tigray,Western Tigray,Tsegede,Debre Hawariya
Tigray,Western Tigray,Tsegede,Mayiwedise Lehado
Tigray,Western Tigray,Tsegede,Dara
Tigray,Western Tigray,Tsegede,Shehagine
Tigray,Western Tigray,Tsegede,Hinitabilo
Tigray,Western Tigray,Tsegede,Ende Silase
Tigray,Western Tigray,Tsegede,Chekar Kudo
Tigray,Western Tigray,Tsegede,Ende Mariyam
Tigray,Western Tigray,Tsegede,Ende M/Alem
Tigray,Western Tigray,Tsegede,Walika
Tigray,Western Tigray,Tsegede,Adi Berigera
Tigray,Western Tigray,Tsegede,Adi Alem
Tigray,Western Tigray,Tsegede,Kebebew Erisha
Tigray,Western Tigray,Humera Town,Humera Town
Tigray,Mekele Especial Zone,Debub & Semen Mekele,Mekele Town
Afar,Zone 03,Amibara,Andido
Afar,Zone 03,Amibara,Melka Werer Town
Afar,Zone 03,Amibara,Melka Sedi Town
Afar,Zone 03,Amibara,Awash Sheleko Town
Afar,Zone 03,Amibara,Awash Arba Town
Afar,Zone 03,Amibara,Serkam Town
Afar,Zone 03,Amibara,Kifil Sost Town
Afar,Zone 03,Amibara,Andido Town
Afar,Zone 03,Amibara,Berta Town
Afar,Zone 03,Amibara,Gelsa
Afar,Zone 03,Amibara,Hali Debe
Afar,Zone 03,Amibara,Angelile
Afar,Zone 03,Amibara,Buri
Afar,Zone 03,Amibara,Asoba
Afar,Zone 03,Amibara,Bonta
Afar,Zone 03,Amibara,Koma Gidiyaro
Afar,Zone 03,Amibara,Awash Sheleko
Afar,Zone 03,Amibara,Serkamo
Afar,Zone 03,Amibara,Bedul Ale
Afar,Zone 03,Amibara,Halay Sumale
Afar,Zone 03,Amibara,Eibile
Afar,Zone 03,Amibara,Awash Arba
Afar,Zone 03,Amibara,Kurkura
Afar,Zone 03,Awash Fentale,Awura melka irsha limat
Afar,Zone 03,Awash Fentale,Sabure Town
Afar,Zone 03,Awash Fentale,Awash sebat kilo Town
Afar,Zone 03,Awash Fentale,Kebena
Afar,Zone 03,Awash Fentale,Bolodita
Afar,Zone 03,Awash Fentale,Diho
Afar,Zone 03,Awash Fentale,Sabure
Afar,Zone 03,Awash Fentale,Diduba
Afar,Zone 03,Awash Fentale,Awash biherawi park
Afar,Zone 03,Dulecha,Dulecha Town
Afar,Zone 03,Dulecha,Tirtira
Afar,Zone 03,Dulecha,Asebe Hari
Afar,Zone 03,Dulecha,Gerbo Hafe
Afar,Zone 03,Dulecha,Dire
Afar,Zone 03,Dulecha,Burtali
Afar,Zone 03,Dulecha,Bolhamo
Afar,Zone 03,Dulecha,Kefas Idoli
Afar,Zone 03,Dulecha,Hugub
Afar,Zone 03,Dulecha,Seganto
Afar,Zone 03,Dulecha,Drufili
Afar,Zone 03,Argoba Liyu,Gachine Town
Afar,Zone 03,Argoba Liyu,Warka Amba
Afar,Zone 03,Argoba Liyu,Geberoch
Afar,Zone 03,Argoba Liyu,Cheno
Afar,Zone 03,Argoba Liyu,Goze
Afar,Zone 03,Argoba Liyu,Koka
Afar,Zone 03,Argoba Liyu,Dabireko
Afar,Zone 03,Argoba Liyu,Sofiy Ager
Afar,Zone 03,Argoba Liyu,Abali
Afar,Zone 03,Argoba Liyu,Layimetatebiya
Afar,Zone 03,Argoba Liyu,Tachimetatebiya
Afar,Zone 03,Argoba Liyu,Bilu
Afar,Zone 03,Argoba Liyu,Chisa
Afar,Zone 03,Gewane,ADEYIMABURE
Afar,Zone 03,Gewane,MATEKA
Afar,Zone 03,Gewane,BIDA
Afar,Zone 03,Gewane,ADIBARO
Afar,Zone 03,Bure Modayitu,Adalalita
Afar,Zone 03,Bure Modayitu,Buri
Afar,Zone 03,Bure Modayitu,Diyara
Afar,Zone 03,Bure Modayitu,Rebana Segento
Afar,Zone 03,Bure Modayitu,Tutili
Afar,Zone 03,Bure Modayitu,Burka
Afar,Zone 03,Bure Modayitu,Derebto
Afar,Zone 03,Bure Modayitu,Dengelgita
Afar,Zone 03,Bure Modayitu,Moroburi
Afar,Zone 03,Bure Modayitu,Debel
Afar,Zone 03,Bure Modayitu,Geferem
Afar,Zone 03,Bure Modayitu,Biedaforo
Afar,Zone 03,Bure Modayitu,Sebulina Wenhara
Afar,Zone 03,Bure Modayitu,Hengego
Afar,Zone 03,Bure Modayitu,Swampy Area
Afar,Zone 01,Chefera,Chefera Town
Afar,Zone 01,Chefera,Jarana Kontula
Afar,Zone 01,Chefera,Merobina Asegigid
Afar,Zone 01,Chefera,Ade ar Ena Halsaya
Afar,Zone 01,Chefera,Mesgidna Sisibli
Afar,Zone 01,Chefera,Askomana Akegura
Afar,Zone 01,Chefera,Tegrina Awagera
Afar,Zone 01,Chefera,Meglalana Lekuble
Afar,Zone 01,Chefera,Anderkalona Kelaytu
Afar,Zone 01,Chefera,Teaboyana Hbeletale
Afar,Zone 01,Adear,Eliwuha Town
Afar,Zone 01,Adear,Silunahedo
Afar,Zone 01,Adear,Wantuna fursa
Afar,Zone 01,Adear,Jeldina burqa
Afar,Zone 01,Adear,Weransona hormat
Afar,Zone 01,Adear,Adayitun abeko
Afar,Zone 01,Adear,Dikikana bisdima
Afar,Zone 01,Mile,Gegana burtale
Afar,Zone 02,Erebti,Lakora Town
Afar,Zone 02,Erebti,Le'ad
Afar,Zone 02,Erebti,Inbile
Afar,Zone 02,Erebti,Dalegoso
Afar,Zone 02,Erebti,Adu
Afar,Zone 02,Erebti,Garbena
Afar,Zone 02,Erebti,Erebti
Afar,Zone 02,Konaba,Konaba Town
Afar,Zone 02,Konaba,Fisho
Afar,Zone 02,Konaba,Guanakedahara
Afar,Zone 02,Konaba,Belbelna Konaba
Afar,Zone 02,Konaba,Wahads
Afar,Zone 02,Konaba,Adedna Fersdge
Afar,Zone 02,Konaba,Alhena
Afar,Zone 02,Konaba,Ruhna Edegahano
Afar,Zone 02,Abala,Abala Town
Afar,Zone 02,Abala,Adekelo
Afar,Zone 02,Abala,Wesema
Afar,Zone 02,Abala,Asengosa
Afar,Zone 02,Abala,Urkudu
Afar,Zone 02,Abala,Hidmo
Afar,Zone 02,Abala,Wakrgubi
Afar,Zone 02,Abala,Enda Asengola
Afar,Zone 02,Abala,Adi Harmele
Afar,Zone 02,Abala,Gelaiso
Afar,Zone 02,Abala,Adekelo
Afar,Zone 02,Megale,Lile Town
Afar,Zone 02,Megale,Tonsa
Afar,Zone 02,Megale,Faro
Afar,Zone 02,Megale,Gimirida
Afar,Zone 02,Megale,Limo
Afar,Zone 02,Megale,Adu
Afar,Zone 02,Megale,Aradu
Afar,Zone 02,Megale,Hida
Afar,Zone 02,Megale,Bubushi
Afar,Zone 02,Dalol,Adkuwa Town
Afar,Zone 02,Dalol,Iynedeb
Afar,Zone 02,Dalol,Leasgedi
Afar,Zone 02,Dalol,Ma awo
Afar,Zone 02,Dalol,Sebiba
Afar,Zone 02,Dalol,Berih
Afar,Zone 02,Dalol,Adiaro
Afar,Zone 02,Dalol,Asegara
Afar,Zone 02,Dalol,Adkuwa
Afar,Zone 02,Dalol,Simbila
Afar,Zone 02,Dalol,Alefan Kululi
Afar,Zone 02,Dalol,Bheyta
Afar,Zone 02,Dalol,Garsat
Afar,Zone 02,Dalol,Bada Admagug
Afar,Zone 02,Berehale,Sebana Demale
Afar,Zone 02,Berehale,Berahile
Afar,Zone 02,Berehale,Kora
Afar,Zone 02,Berehale,Dear
Afar,Zone 02,Berehale,Bure
Afar,Zone 02,Berehale,Ala
Afar,Zone 02,Berehale,Lela Ala
Afar,Zone 02,Berehale,Goben
Afar,Zone 02,Berehale,Serea
Afar,Zone 02,Afdera,Debure
Afar,Zone 04,Awura,Derayitu Town
Afar,Zone 04,Awura,Derayitu
Afar,Zone 04,Awura,Hida
Afar,Zone 04,Awura,Alebedeh Mesked
Afar,Zone 04,Awura,Leykuma
Afar,Zone 04,Awura,Lekura
Afar,Zone 04,Awura,Debel
Afar,Zone 04,Awura,Edelu
Afar,Zone 04,Awura,Fentona asela
Afar,Zone 04,Ewa,Alele Sulula Town
Afar,Zone 04,Ewa,Andenya Badole
Afar,Zone 04,Ewa,Fialu
Afar,Zone 04,Ewa,Burka
Afar,Zone 04,Ewa,Kofo Burur
Afar,Zone 04,Ewa,Huletenya Badole
Afar,Zone 04,Ewa,Buti
Afar,Zone 04,Ewa,Regden
Afar,Zone 04,Ewa,bolotamo
Afar,Zone 04,Ewa,Bilu
Afar,Zone 04,Ewa,Duba
Afar,Zone 04,Yalo,Gubiyra Town
Afar,Zone 04,Yalo,Welea
Afar,Zone 04,Yalo,Gidaelana Mudalelina Dirma
Afar,Zone 04,Yalo,Kowali gabuleana debayra
Afar,Zone 04,Yalo,Udeyle
Afar,Zone 04,Yalo,Dibina
Afar,Zone 04,Yalo,Rekrek
Afar,Zone 04,Yalo,Rakubdora
Afar,Zone 04,Yalo,Mesgid
Afar,Zone 04,Golina,Keliwan Town
Afar,Zone 04,Golina,Sibatna botani
Afar,Zone 04,Golina,Fokisa
Afar,Zone 04,Golina,Kelewan
Afar,Zone 04,Golina,Wenasana here gerbu
Afar,Zone 04,Golina,Galikoma
Afar,Zone 04,Golina,Ayigana burtete
Afar,Zone 04,Golina,Darayitu
Afar,Zone 04,Golina,Mulena Asale
Afar,Zone 04,Teru,Asabera
Afar,Zone 04,Teru,Dirmana Debeyra
Afar,Zone 05,Telalak,Namelafen Town
Afar,Zone 05,Telalak,Gewisina Hamedidas
Afar,Zone 05,Telalak,Weydelelina Yalu
Afar,Zone 05,Telalak,Adolena Asbole
Afar,Zone 05,Telalak,Kulilina Datakolayitu
Afar,Zone 05,Telalak,Telalakina Abaro
Afar,Zone 05,Telalak,Awarena Areda
Afar,Zone 05,Telalak,Geyisuna Dawe
Afar,Zone 05,Telalak,Adalilina Dawe
Afar,Zone 05,Telalak,Halbina Wale
Afar,Zone 05,Telalak,Rasana Heberto
Afar,Zone 05,Telalak,Farona Megenta
Afar,Zone 05,Semurobina Gelalo,kumame Town
Afar,Zone 05,Semurobina Gelalo,Adole Hngeg
Afar,Zone 05,Semurobina Gelalo,Fentigerana Mengela
Afar,Zone 05,Semurobina Gelalo,Daleti
Afar,Zone 05,Semurobina Gelalo,Bohayle Hamayto
Afar,Zone 05,Semurobina Gelalo,Kuma Ber
Afar,Zone 05,Semurobina Gelalo,Hare Hamo
Afar,Zone 05,Semurobina Gelalo,Hotemerona Gadisa
Afar,Zone 05,Semurobina Gelalo,Kedabura
Afar,Zone 05,Semurobina Gelalo,Fentida
Afar,Zone 05,Semurobina Gelalo,Askefen
Afar,Zone 05,Semurobina Gelalo,Bortidasna Galifagi
Afar,Zone 05,Semurobina Gelalo,Gele Alo
Afar,Zone 05,Dewe,Wedarage Town
Afar,Zone 05,Dewe,Gendawarina Eyeledi
Afar,Zone 05,Dewe,Adalil
Afar,Zone 05,Dewe,Kilentina Derseda
Afar,Zone 05,Dewe,Wahlona Gidale
Afar,Zone 05,Dewe,Yemudina keboakoma
Afar,Zone 05,Dewe,Halbina Senkokor
Afar,Zone 05,Dewe,Gedansana Fereskori
Afar,Zone 05,Dewe,Kahrtuna Tutli
Afar,Zone 05,Dewe,Daweborena kobet
Afar,Zone 05,Dewe,Kilelona Gamora
Afar,Zone 05,Dalifagi,Dalifagi Town
Afar,Zone 05,Dalifagi,Aseharana Dintu
Afar,Zone 05,Dalifagi,Hadona Bduri
Afar,Zone 05,Dalifagi,Abosena Atea
Afar,Zone 05,Dalifagi,Eblegomona Forhaf
Afar,Zone 05,Dalifagi,Welgelna Jera
Afar,Zone 05,Dalifagi,Bluna Dermena
Afar,Zone 05,Dalifagi,Gewanena Fenheru
Afar,Zone 05,Dalifagi,Wiena Adgentole
Afar,Zone 05,Dalifagi,Umedana Kus Lededori
Afar,Zone 05,Dalifagi,Faayana Keyneedose
Afar,Zone 05,Dalifagi,Atayena Dullaale
Afar,Zone 05,Hadeleala,Hadeleala Town
Afar,Zone 05,Hadeleala,Behole
Afar,Zone 05,Hadeleala,Atayena Rawa
Afar,Zone 05,Hadeleala,Beri
Afar,Zone 05,Hadeleala,Meraktuna daleti
Afar,Zone 05,Hadeleala,Leledana Degagaa
Afar,Zone 05,Hadeleala,Alebeha
Afar,Zone 05,Hadeleala,Hadeleala Anano
Afar,Zone 05,Hadeleala,Enaeto
Afar,Zone 05,Hadeleala,Sergat
Afar,Zone 05,Hadeleala,Derealana Galidora
Afar,Zone 05,Hadeleala,Arsona Aftuha
Amhara,North Gondar,Metema,Uncovered by Field Work
Amhara,North Gondar,Metema,Metema Town
Amhara,North Gondar,Metema,Shinfa Town
Amhara,North Gondar,Metema,Kokit Town
Amhara,North Gondar,Metema,Genda Wuha Town
Amhara,North Gondar,Metema,Delelo
Amhara,North Gondar,Metema,Mesheha
Amhara,North Gondar,Metema,Awasa
Amhara,North Gondar,Metema,Achera
Amhara,North Gondar,Metema,Zebach Bahir
Amhara,North Gondar,Metema,Mender 6 7 8
Amhara,North Gondar,Metema,Kokit
Amhara,North Gondar,Metema,Kumer Aftit
Amhara,North Gondar,Metema,Genda Wuha
Amhara,North Gondar,Metema,Meka
Amhara,North Gondar,Metema,Kemechela
Amhara,North Gondar,Metema,Awlala Akushara
Amhara,North Gondar,Metema,Lencha
Amhara,North Gondar,Metema,Agamwuha Lemlem Terara
Amhara,North Gondar,Metema,Das Michael
Amhara,North Gondar,Metema,Tumet Mendoka
Amhara,North Gondar,Metema,Shinfa Shekuriya
Amhara,North Gondar,Metema,Gubay Jejebit
Amhara,North Gondar,Metema,Shashge
Amhara,North Gondar,Metema,Farm Land
Amhara,North Gondar,Qaura,Not covered by field work
Amhara,North Gondar,Qaura,Gelegu Town
Amhara,North Gondar,Qaura,Salya Town
Amhara,North Gondar,Qaura,Selferedi
Amhara,North Gondar,Qaura,Bedela
Amhara,North Gondar,Qaura,Kozera
Amhara,North Gondar,Qaura,Zana
Amhara,North Gondar,Qaura,Abazenge
Amhara,North Gondar,Qaura,Daza
Amhara,North Gondar,Qaura,Wefta
Amhara,North Gondar,Qaura,Dubaba
Amhara,North Gondar,Qaura,Musabadima
Amhara,North Gondar,Qaura,Dizna Gumiz Weha
Amhara,North Gondar,Qaura,Bermel
Amhara,North Gondar,Qaura,Mehadid
Amhara,North Gondar,Qaura,Gelegu
Amhara,North Gondar,Qaura,Ykaho
Amhara,North Gondar,Qaura,Abtegaho
Amhara,North Gondar,Qaura,Kuza
Amhara,North Gondar,Qaura,Mugechit
Amhara,North Gondar,Qaura,Kinevi
Amhara,North Gondar,Qaura,Banbaho
Amhara,North Gondar,Qaura,Sefafi Erisha
Amhara,North Gondar,Qaura,Alatish Park
Amhara,North Gondar,Adiarikay,Adi Aregay
Amhara,North Gondar,Adiarikay,Zarima Town
Amhara,North Gondar,Adiarikay,Ali
Amhara,North Gondar,Adiarikay,Sanik
Amhara,North Gondar,Adiarikay,Nebira Fikika
Amhara,North Gondar,Adiarikay,Chewu Ber
Amhara,North Gondar,Adiarikay,Ber Mariyam
Amhara,North Gondar,Adiarikay,Adi Aregay
Amhara,North Gondar,Adiarikay,Aba Mar
Amhara,North Gondar,Adiarikay,Hawaza
Amhara,North Gondar,Adiarikay,Ziwa
Amhara,North Gondar,Adiarikay,Meni Weniberoge
Amhara,North Gondar,Adiarikay,Teta Ferekwari
Amhara,North Gondar,Adiarikay,Agidamiya
Amhara,North Gondar,Adiarikay,Seragudela
Amhara,North Gondar,Adiarikay,Anigwana Kerinaja
Amhara,North Gondar,Adiarikay,Meka Zeteng Chika
Amhara,North Gondar,Adiarikay,Arima Dega Bereha
Amhara,North Gondar,Adiarikay,Semen Teraroch Park
Amhara,North Gondar,Adiarikay,Adi Aregay
Amhara,North Gondar,Beyeda,Dil Yibza Town
Amhara,North Gondar,Beyeda,Sabra
Amhara,North Gondar,Beyeda,Meleb
Amhara,North Gondar,Beyeda,Tiber
Amhara,North Gondar,Beyeda,Tebela
Amhara,North Gondar,Beyeda,Merew
Amhara,North Gondar,Beyeda,Betel
Amhara,North Gondar,Beyeda,Beskiya
Amhara,North Gondar,Beyeda,Segenet
Amhara,North Gondar,Beyeda,Liwaer
Amhara,North Gondar,Beyeda,Medebay
Amhara,North Gondar,Beyeda,Selewa
Amhara,North Gondar,Beyeda,Beyeda Matiba
Amhara,North Gondar,Beyeda,Melba Kara
Amhara,North Gondar,Beyeda,Wati
Amhara,North Gondar,Beyeda,Abare
Amhara,North Gondar,Beyeda,Adi Lemlem
Amhara,North Gondar,Beyeda,Ayiga Atere
Amhara,North Gondar,Beyeda,Jan Belew
Amhara,North Gondar,Beyeda,Beya
Amhara,North Gondar,Beyeda,Wana mariyam
Amhara,North Gondar,Beyeda,Bashaye
Amhara,North Gondar,Beyeda,Tach Ambe
Amhara,North Gondar,Jan Amora,Mekane Berhan Town
Amhara,North Gondar,Jan Amora,Lori
Amhara,North Gondar,Jan Amora,Dibil
Amhara,North Gondar,Jan Amora,Majo Ayiteter
Amhara,North Gondar,Jan Amora,Atigeba
Amhara,North Gondar,Jan Amora,Bahir Amba
Amhara,North Gondar,Jan Amora,Kilil
Amhara,North Gondar,Jan Amora,Zakilita
Amhara,North Gondar,Jan Amora,Sakiba
Amhara,North Gondar,Jan Amora,Denikolako
Amhara,North Gondar,Jan Amora,Barina
Amhara,North Gondar,Jan Amora,Mare Weniz
Amhara,North Gondar,Jan Amora,Enchat Kab
Amhara,North Gondar,Jan Amora,Woyena
Amhara,North Gondar,Jan Amora,Liga
Amhara,North Gondar,Jan Amora,Dersge
Amhara,North Gondar,Jan Amora,Robu Gebeya
Amhara,North Gondar,Jan Amora,Gasha Jagera
Amhara,North Gondar,Jan Amora,Darona
Amhara,North Gondar,Jan Amora,Geniz
Amhara,North Gondar,Jan Amora,Aregay Mariyam Tene
Amhara,North Gondar,Jan Amora,Zawula Kurana
Amhara,North Gondar,Jan Amora,Btezaze
Amhara,North Gondar,Jan Amora,Awuchara
Amhara,North Gondar,Jan Amora,Chocha
Amhara,North Gondar,Jan Amora,Wasil
Amhara,North Gondar,Jan Amora,Koga
Amhara,North Gondar,Jan Amora,Iliwa
Amhara,North Gondar,Jan Amora,Serebar
Amhara,North Gondar,Jan Amora,sebera denat
Amhara,North Gondar,Jan Amora,Werke
Amhara,North Gondar,Jan Amora,Atela
Amhara,North Gondar,Jan Amora,Asega
Amhara,North Gondar,Jan Amora,Gurigur Minata
Amhara,North Gondar,Debark,Debarq Town
Amhara,North Gondar,Debark,Daldima
Amhara,North Gondar,Debark,Dawe
Amhara,North Gondar,Debark,Asabo
Amhara,North Gondar,Debark,Chardikua
Amhara,North Gondar,Debark,Abeysekor Amba
Amhara,North Gondar,Debark,Mahel Kebesha
Amhara,North Gondar,Debark,Tirahina
Amhara,North Gondar,Debark,Jirosen
Amhara,North Gondar,Debark,Wuraba Dimto
Amhara,North Gondar,Debark,Adagat
Amhara,North Gondar,Debark,Adi Gagira
Amhara,North Gondar,Debark,Abriham
Amhara,North Gondar,Debark,Mikara
Amhara,North Gondar,Debark,Kino
Amhara,North Gondar,Debark,Kirar Zebzeba
Amhara,North Gondar,Debark,Zebena
Amhara,North Gondar,Debark,Debir
Amhara,North Gondar,Debark,Dib Bahir
Amhara,North Gondar,Debark,Adesge Mali Gebsa
Amhara,North Gondar,Debark,Abergina
Amhara,North Gondar,Debark,Argin Jena
Amhara,North Gondar,Debark,Abedebay Tseyon
Amhara,North Gondar,Debark,Beles
Amhara,North Gondar,Debark,Segi
Amhara,North Gondar,Debark,Gomiya
Amhara,North Gondar,Debark,Seramo Dirgemes
Amhara,North Gondar,Debark,Loma
Amhara,North Gondar,Debark,Atamta Zibila
Amhara,North Gondar,Dabat,Dabat
Amhara,North Gondar,Dabat,Weken Town
Amhara,North Gondar,Dabat,Adi Tewlenyi
Amhara,North Gondar,Dabat,Arade
Amhara,North Gondar,Dabat,Ayerefeda
Amhara,North Gondar,Dabat,Guchereb
Amhara,North Gondar,Dabat,Kenta
Amhara,North Gondar,Dabat,Chelaye Deba
Amhara,North Gondar,Dabat,Bentero
Amhara,North Gondar,Dabat,Sebentara
Amhara,North Gondar,Dabat,Gewtamba
Amhara,North Gondar,Dabat,Gurnaba
Amhara,North Gondar,Dabat,Bera
Amhara,North Gondar,Dabat,Arebur
